"Species";"TBP";"Mean";"CI95"
"Pedicularis.lanata";"X13.TY.15";0;0
"Pedicularis.lanata";"X13.TY.13";0;0
"Pedicularis.lanata";"X13.TY.14";0;0
"Pedicularis.lanata";"X13.TY.16";0;0
"Pedicularis.lanata";"X13.TY.28";0;0
"Pedicularis.lanata";"X13.TY.27";0;0
"Pedicularis.lanata";"X13.TY.26";0;0
"Pedicularis.lanata";"X13.TY.29";0;0
"Pedicularis.lanata";"X13.TY.30";0;0
"Pedicularis.lanata";"X13.TY.31";0;0
"Pedicularis.lanata";"X13.TY.32";0;0
"Pedicularis.lanata";"X13.TY.25";0;0
"Pedicularis.lanata";"X13.TY.17";0;0
"Pedicularis.lanata";"X13.TY.20";0;0
"Pedicularis.lanata";"X13.TY.21";0;0
"Pedicularis.lanata";"X13.TY.23";0;0
"Pedicularis.lanata";"X13.TY.19";0;0
"Pedicularis.lanata";"X13.TY.22";0;0
"Pedicularis.lanata";"X13.TY.24";0;0
"Pedicularis.lanata";"X13.TY.18";0;0
"Pedicularis.capitata";"X13.TY.1";4,11;3,37642400037422
"Pedicularis.capitata";"X13.TY.2";0;0
"Pedicularis.capitata";"X13.TY.5";0,45;1,40331929741775
"Pedicularis.capitata";"X13.TY.03";3,37;3,64990617839844
"Pedicularis.capitata";"X13.TY.4";0;0
"Pedicularis.capitata";"X13.TY.6";13,39;7,09644246055441
"Pedicularis.capitata";"X13.TY.8";10,19;5,79487950912291
"Pedicularis.capitata";"X13.TY.12";0,52;1,40621971931484
"Pedicularis.capitata";"X13.TY.11";0,1;0,590962235372417
"Pedicularis.capitata";"X13.TY.10";0;0
"Pedicularis.capitata";"X13.TY.09";0,02;0,275782376507128
"Pedicularis.capitata";"X13.TY.15";0;0
"Pedicularis.capitata";"X13.TY.13";0,04;0,386014915711187
"Pedicularis.capitata";"X13.TY.14";0,55;1,25748345773002
"Pedicularis.capitata";"X13.TY.16";0;0
"Pedicularis.capitata";"X13.TY.28";0;0
"Pedicularis.capitata";"X13.TY.27";0;0
"Pedicularis.capitata";"X13.TY.26";0;0
"Pedicularis.capitata";"X13.TY.29";0;0
"Pedicularis.capitata";"X13.TY.30";0,15;0,806205728562925
"Pedicularis.capitata";"X13.TY.31";0;0
"Pedicularis.capitata";"X13.TY.32";0,11;0,616353433961031
"Pedicularis.capitata";"X13.TY.25";0;0
"Pedicularis.capitata";"X13.TY.17";1,5;2,35562683330314
"Pedicularis.capitata";"X13.TY.20";0;0
"Pedicularis.capitata";"X13.TY.21";0;0
"Pedicularis.capitata";"X13.TY.23";0;0
"Pedicularis.capitata";"X13.TY.19";0;0
"Pedicularis.capitata";"X13.TY.22";0;0
"Pedicularis.capitata";"X13.TY.24";0;0
"Pedicularis.capitata";"X13.TY.18";0;0
"Pedicularis";"X13.TY.1";3,14;3,17657089747209
"Pedicularis";"X13.TY.2";5,38;5,03594764135457
"Pedicularis";"X13.TY.5";2,85;3,05648044771641
"Pedicularis";"X13.TY.03";3,87;4,10050957168432
"Pedicularis";"X13.TY.4";24,62;8,90060541352512
"Pedicularis";"X13.TY.6";3,8;3,85008356199491
"Pedicularis";"X13.TY.8";2,38;3,06161787295541
"Pedicularis";"X13.TY.12";4,66;4,19929852727954
"Pedicularis";"X13.TY.11";0,69;1,77714964155663
"Pedicularis";"X13.TY.10";0;0
"Pedicularis";"X13.TY.09";0,61;1,57331171017499
"Pedicularis";"X13.TY.15";0;0
"Pedicularis";"X13.TY.13";0,04;0,386014915711187
"Pedicularis";"X13.TY.14";0;0
"Pedicularis";"X13.TY.16";0,41;1,27950868095784
"Pedicularis";"X13.TY.28";0;0
"Pedicularis";"X13.TY.27";0,07;0,502607503953436
"Pedicularis";"X13.TY.26";0;0
"Pedicularis";"X13.TY.29";0;0
"Pedicularis";"X13.TY.30";1,22;2,23873398566821
"Pedicularis";"X13.TY.31";0,38;1,38676899389345
"Pedicularis";"X13.TY.32";0,18;0,806446351080912
"Pedicularis";"X13.TY.25";0,39;1,30354475538546
"Pedicularis";"X13.TY.17";0,12;0,751656057171648
"Pedicularis";"X13.TY.20";0;0
"Pedicularis";"X13.TY.21";0;0
"Pedicularis";"X13.TY.23";0;0
"Pedicularis";"X13.TY.19";0;0
"Pedicularis";"X13.TY.22";0,33;1,08092074481234
"Pedicularis";"X13.TY.24";0;0
"Pedicularis";"X13.TY.18";0;0
"Parrya";"X13.TY.1";2,57;3,17944029125514
"Parrya";"X13.TY.2";0;0
"Parrya";"X13.TY.5";0;0
"Parrya";"X13.TY.03";0;0
"Parrya";"X13.TY.4";0;0
"Parrya";"X13.TY.6";0;0
"Parrya";"X13.TY.8";0;0
"Parrya";"X13.TY.12";0;0
"Parrya";"X13.TY.11";0;0
"Parrya";"X13.TY.10";0;0
"Parrya";"X13.TY.09";1,13;2,09687525098224
"Parrya";"X13.TY.15";0;0
"Parrya";"X13.TY.13";1,54;2,55962383599977
"Parrya";"X13.TY.14";0;0
"Parrya";"X13.TY.16";0;0
"Parrya";"X13.TY.28";0;0
"Parrya";"X13.TY.27";0;0
"Parrya";"X13.TY.26";0;0
"Parrya";"X13.TY.29";0;0
"Parrya";"X13.TY.30";0,81;1,79885211434763
"Parrya";"X13.TY.31";0;0
"Parrya";"X13.TY.32";0;0
"Parrya";"X13.TY.25";0;0
"Parrya";"X13.TY.17";0;0
"Parrya";"X13.TY.20";0;0
"Parrya";"X13.TY.21";0;0
"Parrya";"X13.TY.23";0;0
"Parrya";"X13.TY.19";0;0
"Parrya";"X13.TY.22";0;0
"Parrya";"X13.TY.24";0;0
"Parrya";"X13.TY.18";0;0
"Papaver";"X13.TY.1";12,26;7,24645980023098
"Papaver";"X13.TY.2";0;0
"Papaver";"X13.TY.5";1,53;2,23656630764322
"Papaver";"X13.TY.03";0;0
"Papaver";"X13.TY.4";0;0
"Papaver";"X13.TY.6";0,13;0,662475431219677
"Papaver";"X13.TY.8";1,52;2,25427973670375
"Papaver";"X13.TY.12";0,23;0,874544244943408
"Papaver";"X13.TY.11";0;0
"Papaver";"X13.TY.10";0;0
"Papaver";"X13.TY.09";8,63;5,30518223489585
"Papaver";"X13.TY.15";0;0
"Papaver";"X13.TY.13";4,58;4,27222055194303
"Papaver";"X13.TY.14";9,16;6,30187330173426
"Papaver";"X13.TY.16";6,56;5,07845620382232
"Papaver";"X13.TY.28";0;0
"Papaver";"X13.TY.27";0;0
"Papaver";"X13.TY.26";0;0
"Papaver";"X13.TY.29";0;0
"Papaver";"X13.TY.30";10,81;5,57648365364716
"Papaver";"X13.TY.31";0,41;1,21734395428338
"Papaver";"X13.TY.32";0;0
"Papaver";"X13.TY.25";2,37;3,327338390918
"Papaver";"X13.TY.17";0;0
"Papaver";"X13.TY.20";0;0
"Papaver";"X13.TY.21";3,36;3,73258659198506
"Papaver";"X13.TY.23";0;0
"Papaver";"X13.TY.19";0;0
"Papaver";"X13.TY.22";0,1;0,590962235372417
"Papaver";"X13.TY.24";1,33;2,04819550045419
"Papaver";"X13.TY.18";0;0
"Pachypleurum.alpinum";"X13.TY.1";0,31;1,03094261075322
"Pachypleurum.alpinum";"X13.TY.2";0;0
"Pachypleurum.alpinum";"X13.TY.5";0;0
"Pachypleurum.alpinum";"X13.TY.03";0;0
"Pachypleurum.alpinum";"X13.TY.4";0;0
"Pachypleurum.alpinum";"X13.TY.6";0;0
"Pachypleurum.alpinum";"X13.TY.8";0;0
"Pachypleurum.alpinum";"X13.TY.12";0;0
"Pachypleurum.alpinum";"X13.TY.11";0;0
"Pachypleurum.alpinum";"X13.TY.10";0;0
"Pachypleurum.alpinum";"X13.TY.09";3,21;2,97829071716641
"Pachypleurum.alpinum";"X13.TY.15";0;0
"Pachypleurum.alpinum";"X13.TY.13";0;0
"Pachypleurum.alpinum";"X13.TY.14";0;0
"Pachypleurum.alpinum";"X13.TY.16";0,8;1,64811493175774
"Pachypleurum.alpinum";"X13.TY.28";0;0
"Pachypleurum.alpinum";"X13.TY.27";0;0
"Pachypleurum.alpinum";"X13.TY.26";0;0
"Pachypleurum.alpinum";"X13.TY.29";0;0
"Pachypleurum.alpinum";"X13.TY.30";0;0
"Pachypleurum.alpinum";"X13.TY.31";0;0
"Pachypleurum.alpinum";"X13.TY.32";0;0
"Pachypleurum.alpinum";"X13.TY.25";0;0
"Pachypleurum.alpinum";"X13.TY.17";0;0
"Pachypleurum.alpinum";"X13.TY.20";0;0
"Pachypleurum.alpinum";"X13.TY.21";0;0
"Pachypleurum.alpinum";"X13.TY.23";0;0
"Pachypleurum.alpinum";"X13.TY.19";0;0
"Pachypleurum.alpinum";"X13.TY.22";0;0
"Pachypleurum.alpinum";"X13.TY.24";1,22;2,32378360925157
"Pachypleurum.alpinum";"X13.TY.18";0;0
"Oxytropis";"X13.TY.1";1,64;2,72270525007535
"Oxytropis";"X13.TY.2";0;0
"Oxytropis";"X13.TY.5";0;0
"Oxytropis";"X13.TY.03";0;0
"Oxytropis";"X13.TY.4";0;0
"Oxytropis";"X13.TY.6";6,1;4,67404265571836
"Oxytropis";"X13.TY.8";0,03;0,33603535167562
"Oxytropis";"X13.TY.12";0;0
"Oxytropis";"X13.TY.11";0;0
"Oxytropis";"X13.TY.10";0;0
"Oxytropis";"X13.TY.09";0,67;1,62571313334155
"Oxytropis";"X13.TY.15";0;0
"Oxytropis";"X13.TY.13";1,86;2,93531073845907
"Oxytropis";"X13.TY.14";0;0
"Oxytropis";"X13.TY.16";0,45;1,16122366667253
"Oxytropis";"X13.TY.28";0;0
"Oxytropis";"X13.TY.27";0;0
"Oxytropis";"X13.TY.26";0;0
"Oxytropis";"X13.TY.29";0;0
"Oxytropis";"X13.TY.30";0;0
"Oxytropis";"X13.TY.31";0;0
"Oxytropis";"X13.TY.32";0;0
"Oxytropis";"X13.TY.25";0;0
"Oxytropis";"X13.TY.17";1,12;1,72361171188099
"Oxytropis";"X13.TY.20";0;0
"Oxytropis";"X13.TY.21";0;0
"Oxytropis";"X13.TY.23";0;0
"Oxytropis";"X13.TY.19";0;0
"Oxytropis";"X13.TY.22";0,12;0,801620177572215
"Oxytropis";"X13.TY.24";0,18;0,980197959804059
"Oxytropis";"X13.TY.18";0;0
"Oxyria.digyna";"X13.TY.1";3,84;4,12000478571851
"Oxyria.digyna";"X13.TY.2";0;0
"Oxyria.digyna";"X13.TY.5";0,05;0,429324110572877
"Oxyria.digyna";"X13.TY.03";19,93;8,49221391224415
"Oxyria.digyna";"X13.TY.4";0;0
"Oxyria.digyna";"X13.TY.6";0,55;1,50987992030405
"Oxyria.digyna";"X13.TY.8";0;0
"Oxyria.digyna";"X13.TY.12";0;0
"Oxyria.digyna";"X13.TY.11";0;0
"Oxyria.digyna";"X13.TY.10";0;0
"Oxyria.digyna";"X13.TY.09";1,64;2,37236970563233
"Oxyria.digyna";"X13.TY.15";0;0
"Oxyria.digyna";"X13.TY.13";1,26;2,09622745315329
"Oxyria.digyna";"X13.TY.14";0;0
"Oxyria.digyna";"X13.TY.16";2,47;2,83353912978099
"Oxyria.digyna";"X13.TY.28";0;0
"Oxyria.digyna";"X13.TY.27";0;0
"Oxyria.digyna";"X13.TY.26";0;0
"Oxyria.digyna";"X13.TY.29";0;0
"Oxyria.digyna";"X13.TY.30";0;0
"Oxyria.digyna";"X13.TY.31";0;0
"Oxyria.digyna";"X13.TY.32";0;0
"Oxyria.digyna";"X13.TY.25";0;0
"Oxyria.digyna";"X13.TY.17";0;0
"Oxyria.digyna";"X13.TY.20";0;0
"Oxyria.digyna";"X13.TY.21";0;0
"Oxyria.digyna";"X13.TY.23";0;0
"Oxyria.digyna";"X13.TY.19";0;0
"Oxyria.digyna";"X13.TY.22";1,17;2,15887778554723
"Oxyria.digyna";"X13.TY.24";1,91;2,50871028880007
"Oxyria.digyna";"X13.TY.18";0;0
"Oxycoccus.quadripetalus";"X13.TY.1";0;0
"Oxycoccus.quadripetalus";"X13.TY.2";0;0
"Oxycoccus.quadripetalus";"X13.TY.5";0;0
"Oxycoccus.quadripetalus";"X13.TY.03";0;0
"Oxycoccus.quadripetalus";"X13.TY.4";0;0
"Oxycoccus.quadripetalus";"X13.TY.6";0;0
"Oxycoccus.quadripetalus";"X13.TY.8";0;0
"Oxycoccus.quadripetalus";"X13.TY.12";0;0
"Oxycoccus.quadripetalus";"X13.TY.11";0;0
"Oxycoccus.quadripetalus";"X13.TY.10";0;0
"Oxycoccus.quadripetalus";"X13.TY.09";0;0
"Oxycoccus.quadripetalus";"X13.TY.15";0;0
"Oxycoccus.quadripetalus";"X13.TY.13";0;0
"Oxycoccus.quadripetalus";"X13.TY.14";0;0
"Oxycoccus.quadripetalus";"X13.TY.16";0;0
"Oxycoccus.quadripetalus";"X13.TY.28";0;0
"Oxycoccus.quadripetalus";"X13.TY.27";0;0
"Oxycoccus.quadripetalus";"X13.TY.26";0;0
"Oxycoccus.quadripetalus";"X13.TY.29";0;0
"Oxycoccus.quadripetalus";"X13.TY.30";0;0
"Oxycoccus.quadripetalus";"X13.TY.31";0;0
"Oxycoccus.quadripetalus";"X13.TY.32";0;0
"Oxycoccus.quadripetalus";"X13.TY.25";0;0
"Oxycoccus.quadripetalus";"X13.TY.17";0;0
"Oxycoccus.quadripetalus";"X13.TY.20";0,68;1,52280315686088
"Oxycoccus.quadripetalus";"X13.TY.21";0;0
"Oxycoccus.quadripetalus";"X13.TY.23";0;0
"Oxycoccus.quadripetalus";"X13.TY.19";0;0
"Oxycoccus.quadripetalus";"X13.TY.22";0;0
"Oxycoccus.quadripetalus";"X13.TY.24";0;0
"Oxycoccus.quadripetalus";"X13.TY.18";0;0
"Myosotis.alpestris";"X13.TY.1";3,67;3,97948701835964
"Myosotis.alpestris";"X13.TY.2";0;0
"Myosotis.alpestris";"X13.TY.5";0;0
"Myosotis.alpestris";"X13.TY.03";0;0
"Myosotis.alpestris";"X13.TY.4";0;0
"Myosotis.alpestris";"X13.TY.6";0;0
"Myosotis.alpestris";"X13.TY.8";0;0
"Myosotis.alpestris";"X13.TY.12";0;0
"Myosotis.alpestris";"X13.TY.11";0;0
"Myosotis.alpestris";"X13.TY.10";0;0
"Myosotis.alpestris";"X13.TY.09";0,17;0,790653584643168
"Myosotis.alpestris";"X13.TY.15";0;0
"Myosotis.alpestris";"X13.TY.13";0;0
"Myosotis.alpestris";"X13.TY.14";0;0
"Myosotis.alpestris";"X13.TY.16";0,51;1,23002826607909
"Myosotis.alpestris";"X13.TY.28";0;0
"Myosotis.alpestris";"X13.TY.27";0;0
"Myosotis.alpestris";"X13.TY.26";0;0
"Myosotis.alpestris";"X13.TY.29";0;0
"Myosotis.alpestris";"X13.TY.30";0,35;1,12731199019274
"Myosotis.alpestris";"X13.TY.31";0;0
"Myosotis.alpestris";"X13.TY.32";0;0
"Myosotis.alpestris";"X13.TY.25";0;0
"Myosotis.alpestris";"X13.TY.17";0;0
"Myosotis.alpestris";"X13.TY.20";0;0
"Myosotis.alpestris";"X13.TY.21";0;0
"Myosotis.alpestris";"X13.TY.23";0;0
"Myosotis.alpestris";"X13.TY.19";0;0
"Myosotis.alpestris";"X13.TY.22";2,29;3,17992844084405
"Myosotis.alpestris";"X13.TY.24";5,78;4,59094789622563
"Myosotis.alpestris";"X13.TY.18";0;0
"Myosotis";"X13.TY.1";0;0
"Myosotis";"X13.TY.2";0;0
"Myosotis";"X13.TY.5";0;0
"Myosotis";"X13.TY.03";0;0
"Myosotis";"X13.TY.4";0;0
"Myosotis";"X13.TY.6";0;0
"Myosotis";"X13.TY.8";0;0
"Myosotis";"X13.TY.12";0;0
"Myosotis";"X13.TY.11";0;0
"Myosotis";"X13.TY.10";0;0
"Myosotis";"X13.TY.09";0;0
"Myosotis";"X13.TY.15";0;0
"Myosotis";"X13.TY.13";0;0
"Myosotis";"X13.TY.14";0;0
"Myosotis";"X13.TY.16";0;0
"Myosotis";"X13.TY.28";0;0
"Myosotis";"X13.TY.27";0;0
"Myosotis";"X13.TY.26";0;0
"Myosotis";"X13.TY.29";0;0
"Myosotis";"X13.TY.30";0;0
"Myosotis";"X13.TY.31";0;0
"Myosotis";"X13.TY.32";0;0
"Myosotis";"X13.TY.25";0;0
"Myosotis";"X13.TY.17";0;0
"Myosotis";"X13.TY.20";0;0
"Myosotis";"X13.TY.21";1,55;2,40251972106391
"Myosotis";"X13.TY.23";4,06;3,95763349347648
"Myosotis";"X13.TY.19";0;0
"Myosotis";"X13.TY.22";0;0
"Myosotis";"X13.TY.24";0,44;1,22449504744287
"Myosotis";"X13.TY.18";0;0
"Muhlenbergia.richardsonis";"X13.TY.1";1,01;1,8372706590885
"Muhlenbergia.richardsonis";"X13.TY.2";0;0
"Muhlenbergia.richardsonis";"X13.TY.5";0;0
"Muhlenbergia.richardsonis";"X13.TY.03";0;0
"Muhlenbergia.richardsonis";"X13.TY.4";244,23;28,3632528544391
"Muhlenbergia.richardsonis";"X13.TY.6";0;0
"Muhlenbergia.richardsonis";"X13.TY.8";0;0
"Muhlenbergia.richardsonis";"X13.TY.12";0;0
"Muhlenbergia.richardsonis";"X13.TY.11";0;0
"Muhlenbergia.richardsonis";"X13.TY.10";2,09;2,75916014157727
"Muhlenbergia.richardsonis";"X13.TY.09";0;0
"Muhlenbergia.richardsonis";"X13.TY.15";6,48;5,54007615452891
"Muhlenbergia.richardsonis";"X13.TY.13";0;0
"Muhlenbergia.richardsonis";"X13.TY.14";2,25;2,60403649371626
"Muhlenbergia.richardsonis";"X13.TY.16";0,38;1,07100300389095
"Muhlenbergia.richardsonis";"X13.TY.28";0;0
"Muhlenbergia.richardsonis";"X13.TY.27";0;0
"Muhlenbergia.richardsonis";"X13.TY.26";0;0
"Muhlenbergia.richardsonis";"X13.TY.29";4,5;3,68002854622218
"Muhlenbergia.richardsonis";"X13.TY.30";0;0
"Muhlenbergia.richardsonis";"X13.TY.31";0;0
"Muhlenbergia.richardsonis";"X13.TY.32";0;0
"Muhlenbergia.richardsonis";"X13.TY.25";9,44;6,42746711977258
"Muhlenbergia.richardsonis";"X13.TY.17";11,98;7,00887744149511
"Muhlenbergia.richardsonis";"X13.TY.20";0;0
"Muhlenbergia.richardsonis";"X13.TY.21";0;0
"Muhlenbergia.richardsonis";"X13.TY.23";7,42;4,92216321008016
"Muhlenbergia.richardsonis";"X13.TY.19";22,57;9,46874455215365
"Muhlenbergia.richardsonis";"X13.TY.22";0;0
"Muhlenbergia.richardsonis";"X13.TY.24";0,17;0,838296589350793
"Muhlenbergia.richardsonis";"X13.TY.18";0;0
"Minuartia";"X13.TY.1";0;0
"Minuartia";"X13.TY.2";0;0
"Minuartia";"X13.TY.5";0;0
"Minuartia";"X13.TY.03";0;0
"Minuartia";"X13.TY.4";0;0
"Minuartia";"X13.TY.6";0;0
"Minuartia";"X13.TY.8";0;0
"Minuartia";"X13.TY.12";0;0
"Minuartia";"X13.TY.11";0;0
"Minuartia";"X13.TY.10";0;0
"Minuartia";"X13.TY.09";0,01;0,196
"Minuartia";"X13.TY.15";0;0
"Minuartia";"X13.TY.13";0,44;1,12541720210235
"Minuartia";"X13.TY.14";0;0
"Minuartia";"X13.TY.16";0,07;0,502607503953436
"Minuartia";"X13.TY.28";0;0
"Minuartia";"X13.TY.27";0;0
"Minuartia";"X13.TY.26";0;0
"Minuartia";"X13.TY.29";0;0
"Minuartia";"X13.TY.30";0;0
"Minuartia";"X13.TY.31";0;0
"Minuartia";"X13.TY.32";0;0
"Minuartia";"X13.TY.25";0;0
"Minuartia";"X13.TY.17";0;0
"Minuartia";"X13.TY.20";0;0
"Minuartia";"X13.TY.21";0;0
"Minuartia";"X13.TY.23";0,06;0,544484038964292
"Minuartia";"X13.TY.19";0;0
"Minuartia";"X13.TY.22";0;0
"Minuartia";"X13.TY.24";0;0
"Minuartia";"X13.TY.18";0;0
"Micranthes.nelsoniana";"X13.TY.1";0,42;1,31200123182992
"Micranthes.nelsoniana";"X13.TY.2";0;0
"Micranthes.nelsoniana";"X13.TY.5";0,21;0,802345954251051
"Micranthes.nelsoniana";"X13.TY.03";0,79;1,67832812433365
"Micranthes.nelsoniana";"X13.TY.4";0;0
"Micranthes.nelsoniana";"X13.TY.6";0;0
"Micranthes.nelsoniana";"X13.TY.8";0,51;1,6122911234224
"Micranthes.nelsoniana";"X13.TY.12";0;0
"Micranthes.nelsoniana";"X13.TY.11";0;0
"Micranthes.nelsoniana";"X13.TY.10";0;0
"Micranthes.nelsoniana";"X13.TY.09";0,57;1,28435188230319
"Micranthes.nelsoniana";"X13.TY.15";0;0
"Micranthes.nelsoniana";"X13.TY.13";0;0
"Micranthes.nelsoniana";"X13.TY.14";1,26;2,18682645388104
"Micranthes.nelsoniana";"X13.TY.16";0,09;0,563742042878736
"Micranthes.nelsoniana";"X13.TY.28";0,47;1,3491840257554
"Micranthes.nelsoniana";"X13.TY.27";0;0
"Micranthes.nelsoniana";"X13.TY.26";0,27;0,959189135666057
"Micranthes.nelsoniana";"X13.TY.29";0;0
"Micranthes.nelsoniana";"X13.TY.30";0,84;1,90416636231017
"Micranthes.nelsoniana";"X13.TY.31";0,31;1,06791888618694
"Micranthes.nelsoniana";"X13.TY.32";0;0
"Micranthes.nelsoniana";"X13.TY.25";0;0
"Micranthes.nelsoniana";"X13.TY.17";0;0
"Micranthes.nelsoniana";"X13.TY.20";0;0
"Micranthes.nelsoniana";"X13.TY.21";0;0
"Micranthes.nelsoniana";"X13.TY.23";0;0
"Micranthes.nelsoniana";"X13.TY.19";0;0
"Micranthes.nelsoniana";"X13.TY.22";0;0
"Micranthes.nelsoniana";"X13.TY.24";0;0
"Micranthes.nelsoniana";"X13.TY.18";0;0
"Luzula";"X13.TY.1";0,96;1,7379604440408
"Luzula";"X13.TY.2";0;0
"Luzula";"X13.TY.5";0;0
"Luzula";"X13.TY.03";0;0
"Luzula";"X13.TY.4";2,03;2,60522834067778
"Luzula";"X13.TY.6";0,43;1,22243347301994
"Luzula";"X13.TY.8";0;0
"Luzula";"X13.TY.12";0;0
"Luzula";"X13.TY.11";0;0
"Luzula";"X13.TY.10";0;0
"Luzula";"X13.TY.09";0,36;1,13229214205058
"Luzula";"X13.TY.15";0,13;0,718666666666667
"Luzula";"X13.TY.13";1,12;2,12673433919118
"Luzula";"X13.TY.14";0;0
"Luzula";"X13.TY.16";0;0
"Luzula";"X13.TY.28";0;0
"Luzula";"X13.TY.27";0;0
"Luzula";"X13.TY.26";0;0
"Luzula";"X13.TY.29";0;0
"Luzula";"X13.TY.30";0;0
"Luzula";"X13.TY.31";0;0
"Luzula";"X13.TY.32";0;0
"Luzula";"X13.TY.25";0;0
"Luzula";"X13.TY.17";0;0
"Luzula";"X13.TY.20";0;0
"Luzula";"X13.TY.21";0;0
"Luzula";"X13.TY.23";0;0
"Luzula";"X13.TY.19";0;0
"Luzula";"X13.TY.22";0;0
"Luzula";"X13.TY.24";0;0
"Luzula";"X13.TY.18";0;0
"Larix";"X13.TY.1";2,51;3,47385499485118
"Larix";"X13.TY.2";0;0
"Larix";"X13.TY.5";0;0
"Larix";"X13.TY.03";1,45;2,33702132785918
"Larix";"X13.TY.4";0;0
"Larix";"X13.TY.6";3,14;3,66438946366433
"Larix";"X13.TY.8";0,04;0,386014915711187
"Larix";"X13.TY.12";0,9;2,11245464956402
"Larix";"X13.TY.11";0,15;0,703385751313968
"Larix";"X13.TY.10";5,14;4,32493926389304
"Larix";"X13.TY.09";89,61;19,8613626395318
"Larix";"X13.TY.15";347,24;31,3440585744602
"Larix";"X13.TY.13";43,22;11,7487097318657
"Larix";"X13.TY.14";77,77;17,4728056341068
"Larix";"X13.TY.16";37,72;11,4323320773704
"Larix";"X13.TY.28";82,34;15,1519562040048
"Larix";"X13.TY.27";76,79;17,0648297259527
"Larix";"X13.TY.26";57,19;12,0652015785611
"Larix";"X13.TY.29";176,75;26,0922821516016
"Larix";"X13.TY.30";96,71;19,5033355717488
"Larix";"X13.TY.31";31,7;12,6609435236514
"Larix";"X13.TY.32";61,95;14,4497349596469
"Larix";"X13.TY.25";24,96;8,69837169482968
"Larix";"X13.TY.17";796,89;41,8011697269999
"Larix";"X13.TY.20";77,95;15,821351511055
"Larix";"X13.TY.21";34,13;10,5921909943414
"Larix";"X13.TY.23";209,91;28,3389448104494
"Larix";"X13.TY.19";653,53;40,9416003713789
"Larix";"X13.TY.22";153,98;24,9249099237504
"Larix";"X13.TY.24";53,53;13,4600361174414
"Larix";"X13.TY.18";121,33;21,3548437426437
"Lagotis.glauca";"X13.TY.1";2,71;3,35798542298952
"Lagotis.glauca";"X13.TY.2";2,5;3,09590018892696
"Lagotis.glauca";"X13.TY.5";0,98;1,94967787031084
"Lagotis.glauca";"X13.TY.03";2,4;3,18851981111277
"Lagotis.glauca";"X13.TY.4";0;0
"Lagotis.glauca";"X13.TY.6";0;0
"Lagotis.glauca";"X13.TY.8";0;0
"Lagotis.glauca";"X13.TY.12";0;0
"Lagotis.glauca";"X13.TY.11";0;0
"Lagotis.glauca";"X13.TY.10";0;0
"Lagotis.glauca";"X13.TY.09";0,68;1,75926412531668
"Lagotis.glauca";"X13.TY.15";0;0
"Lagotis.glauca";"X13.TY.13";0;0
"Lagotis.glauca";"X13.TY.14";0;0
"Lagotis.glauca";"X13.TY.16";1,49;2,35554446728856
"Lagotis.glauca";"X13.TY.28";0;0
"Lagotis.glauca";"X13.TY.27";0;0
"Lagotis.glauca";"X13.TY.26";0;0
"Lagotis.glauca";"X13.TY.29";0;0
"Lagotis.glauca";"X13.TY.30";0;0
"Lagotis.glauca";"X13.TY.31";0;0
"Lagotis.glauca";"X13.TY.32";0;0
"Lagotis.glauca";"X13.TY.25";0;0
"Lagotis.glauca";"X13.TY.17";7,33;4,60339814756996
"Lagotis.glauca";"X13.TY.20";0;0
"Lagotis.glauca";"X13.TY.21";0;0
"Lagotis.glauca";"X13.TY.23";0;0
"Lagotis.glauca";"X13.TY.19";0;0
"Lagotis.glauca";"X13.TY.22";1,92;2,50228294954746
"Lagotis.glauca";"X13.TY.24";3,55;3,6041160532442
"Lagotis.glauca";"X13.TY.18";0;0
"Kobresia";"X13.TY.1";0,58;1,58032529575529
"Kobresia";"X13.TY.2";0;0
"Kobresia";"X13.TY.5";0;0
"Kobresia";"X13.TY.03";0;0
"Kobresia";"X13.TY.4";0;0
"Kobresia";"X13.TY.6";0;0
"Kobresia";"X13.TY.8";0;0
"Kobresia";"X13.TY.12";0;0
"Kobresia";"X13.TY.11";0;0
"Kobresia";"X13.TY.10";0;0
"Kobresia";"X13.TY.09";0;0
"Kobresia";"X13.TY.15";0;0
"Kobresia";"X13.TY.13";0;0
"Kobresia";"X13.TY.14";0,2;0,787949647163222
"Kobresia";"X13.TY.16";0,07;0,502607503953436
"Kobresia";"X13.TY.28";0;0
"Kobresia";"X13.TY.27";0;0
"Kobresia";"X13.TY.26";0;0
"Kobresia";"X13.TY.29";0;0
"Kobresia";"X13.TY.30";0;0
"Kobresia";"X13.TY.31";0;0
"Kobresia";"X13.TY.32";0;0
"Kobresia";"X13.TY.25";0;0
"Kobresia";"X13.TY.17";0;0
"Kobresia";"X13.TY.20";0;0
"Kobresia";"X13.TY.21";0;0
"Kobresia";"X13.TY.23";0;0
"Kobresia";"X13.TY.19";0;0
"Kobresia";"X13.TY.22";0;0
"Kobresia";"X13.TY.24";0;0
"Kobresia";"X13.TY.18";0;0
"Juniperus";"X13.TY.1";0;0
"Juniperus";"X13.TY.2";0;0
"Juniperus";"X13.TY.5";0;0
"Juniperus";"X13.TY.03";0;0
"Juniperus";"X13.TY.4";0;0
"Juniperus";"X13.TY.6";0;0
"Juniperus";"X13.TY.8";0;0
"Juniperus";"X13.TY.12";0;0
"Juniperus";"X13.TY.11";0;0
"Juniperus";"X13.TY.10";6,62;5,11242109519017
"Juniperus";"X13.TY.09";0;0
